State_UT,District_ID,Empowerment_Dimension,Female_Literacy_Percent,Female_LFPR_Percent,Girls_Secondary_Edu_Percent,Women_Bank_Account_Percent,Women_Digital_Access_Percent,Empowerment_Score,Data_Timestamp,Women_Educated_Per_Year,Women_Economic_Contributors,Women_Economic_Growth_Contribution_Percent,Women_Lack_of_Education_Percent,RealTime_Empowerment_Index,Risk_Level,Future_Empowerment_Index
West Bengal,9187,Health,0.17004251062765685,0.250562640660165,0.17183436687337483,0.9100000000000001,0.8662664665666165,0.171,2024-01-09 03:29:00,514715,206241,0.1563636363636364,0.2600302165519558,0.3978714053776294,High Risk,0.4207285482347721
Kerala,5889,Education,0.08827206801700416,0.7041760440110025,0.8221644328865774,0.06550000000000011,0.3228280807070202,0.01,2024-01-09 03:50:00,172784,80342,0.6654545454545455,0.8311230485143529,0.49993117422721467,Moderate Risk,0.5227883170843578
West Bengal,3595,Education,0.3473368342085523,0.3330832708177044,0.5401080216043208,0.9685000000000001,0.6383191595797898,0.515,2024-01-09 04:11:00,575591,151397,0.027272727272727282,0.50730233338929,0.48027462098176926,Moderate Risk,0.5031317638389121
Karnataka,6075,Economic,0.3203300825206299,0.843210802700675,0.3394678935787159,0.6140000000000003,0.6798399199599799,0.076,2024-01-09 04:25:00,374134,223948,0.738181818181818,0.2862178949135472,0.5458926302650523,Moderate Risk,0.5687497731221952
Tamil Nadu,4398,Education,0.7566891722930729,0.9962490622655664,0.024604920984196754,0.07600000000000007,0.6431549107887277,0.549,2024-01-09 05:41:00,266741,309527,0.3472727272727273,0.028873594090985555,0.4104063410993252,Moderate Risk,0.4280850464899585
Rajasthan,5324,Education,0.9654913728432106,0.35208802200550127,0.39707941588317675,0.1120000000000001,0.8779389694847423,0.199,2024-01-09 10:21:00,367067,161411,0.7090909090909091,0.44770857814336085,0.5516281810644144,Moderate Risk,0.5722722706582415
Tamil Nadu,1887,Safety,0.9654913728432106,0.5076269067266815,0.7499499899979996,0.05125000000000002,0.9466399866599967,0.025,2024-01-09 10:54:00,137562,389984,0.3472727272727273,0.6609031391640088,0.6041620175235177,Moderate Risk,0.6224289661659168
Maharashtra,1713,Digital Inclusion,0.34683670917729414,0.4638659664916228,0.8559711942388479,0.23575000000000035,0.03201600800400206,0.809,2024-01-09 12:22:00,48874,138039,0.8454545454545456,0.7419842202450898,0.5031255205159146,Moderate Risk,0.5259826633730577
Uttar Pradesh,1560,Safety,0.5571392848212053,0.08077019254813705,0.6925385077015405,0.19525000000000015,0.6603301650825414,0.595,2024-01-09 12:43:00,378935,186622,0.9145454545454547,0.6917911700520397,0.5417663963929884,Moderate Risk,0.5646235392501313
West Bengal,5847,Health,0.6949237309327332,0.7659414853713429,0.7273454690938188,0.5527500000000001,0.10138402534600632,0.08,2024-01-09 23:07:00,437172,281337,0.12545454545454546,0.726036595601813,0.5276908359714656,Moderate Risk,0.5505479788286086
Maharashtra,5218,Digital Inclusion,0.32433108277069267,0.3650912728182045,0.35467093418683726,0.09350000000000014,0.7600466900116724,0.544,2024-01-09 23:20:00,571381,261473,0.6836363636363636,0.45089810307201617,0.4331677780708267,Moderate Risk,0.45602492092796953
Rajasthan,7605,Health,0.2073018254563639,0.004251062765691427,0.8789757951590318,0.7132499999999999,0.6960146740036685,0.158,2024-01-09 23:37:00,387539,321616,0.6545454545454544,0.8270941749202619,0.5687761409786388,Moderate Risk,0.5916332838357817
Bihar,5321,Economic,0.3040760190047511,0.6599149787446861,0.6759351870374077,0.9105000000000003,0.8344172086043021,0.377,2024-01-10 02:18:00,108705,176622,0.6381818181818182,0.5917408091321136,0.6592522886721542,Moderate Risk,0.6821094315292971
Telangana,6756,Economic,0.3583395848962241,0.4918729682420605,0.13622724544908993,0.019500000000000073,0.37718859429714857,0.967,2024-01-10 03:01:00,442355,300678,0.930909090909091,0.1156622460970288,0.347099961412949,High Risk,0.3699571042700918
Odisha,2967,Education,0.03175793948487127,0.42510627656914224,0.16763352670534115,0.31499999999999995,0.6429881607470401,0.522,2024-01-10 03:24:00,339371,303695,0.24000000000000002,0.21722343461473914,0.29138704830301915,High Risk,0.3142441911601619
Bihar,8482,Digital Inclusion,0.3888472118029507,0.517379344836209,0.45449089817963606,0.20650000000000013,0.6711689177922294,0.062,2024-01-10 05:33:00,187973,360544,0.9109090909090908,0.4023837502098373,0.5073827448185647,Moderate Risk,0.5302398876757076
Tamil Nadu,6619,Digital Inclusion,0.2758189547386847,0.4803700925231308,0.7659531906381278,0.14775000000000005,0.802734700683675,0.558,2024-01-10 10:42:00,145205,198491,0.7218181818181818,0.7470203122377036,0.563066490377072,Moderate Risk,0.5859236332342149
Bihar,7621,Economic,0.5938984746186546,0.6876719179794948,0.045209041808361716,0.26675000000000004,0.2181090545272636,0.411,2024-01-10 11:41:00,571563,278975,0.9054545454545455,0.10156118851771034,0.4026648889865757,Moderate Risk,0.4255220318437186
Bihar,6523,Digital Inclusion,0.5488872218054512,0.8454613653413352,0.6773354670934186,0.7200000000000002,0.535767883941971,0.185,2024-01-10 12:10:00,56163,231249,0.14,0.6939734765821722,0.5944893449663355,Moderate Risk,0.6173464878234783
Uttar Pradesh,8217,Health,0.5221305326331582,0.253313328332083,0.6995399079815963,0.43299999999999983,0.5117558779389694,0.066,2024-01-10 12:29:00,489909,251289,0.4181818181818181,0.6808796374013766,0.5026858717812859,Moderate Risk,0.5255430146384288
Maharashtra,2349,Health,0.4356089022255565,0.41585396349087267,0.6799359871974395,0.5427499999999998,0.08904452226113058,0.174,2024-01-10 12:52:00,99591,337403,0.8018181818181819,0.6160819204297465,0.5115847824889896,Moderate Risk,0.5344419253461326
Uttar Pradesh,7928,Education,0.6551637909477366,0.86496624156039,0.7269453890778157,0.28475000000000006,0.9698182424545606,0.794,2024-01-10 13:11:00,488449,82859,0.8145454545454546,0.6479771697163001,0.7091666126146082,Low Risk,0.7263354351210998
Tamil Nadu,3430,Digital Inclusion,0.425356339084771,0.6496624156039008,0.43628725745149044,0.5895000000000001,0.19943304985826238,0.541,2024-01-10 14:17:00,54064,378349,0.52,0.43545408762800075,0.46509902137520365,Moderate Risk,0.48795616423234656
Odisha,1771,Economic,0.14853713428357085,0.6549137284321078,0.276855371074215,0.9017499999999998,0.2317825579456395,0.514,2024-01-10 14:41:00,290505,22523,0.07454545454545455,0.33926473056907847,0.3753784252642952,High Risk,0.39823556812143807
Maharashtra,6644,Safety,0.6709177294323583,0.9119779944986246,0.6951390278055611,0.7807500000000003,0.08204102051025508,0.363,2024-01-10 14:59:00,259429,104829,0.7745454545454545,0.5992949471210341,0.6449523105590412,Moderate Risk,0.6678094534161841
Uttar Pradesh,9379,Safety,0.33433358339584873,0.04176044011002755,0.8037607521504302,0.6285000000000003,0.4448891112222778,0.385,2024-01-10 15:36:00,269337,338685,0.9090909090909091,0.8086285042806782,0.5672804714643103,Moderate Risk,0.5901376143214533
Maharashtra,5598,Safety,0.04176044011002755,0.8012003000750187,0.5979195839167835,0.07225000000000015,0.3960313490078373,0.573,2024-01-10 16:06:00,371291,373783,0.38363636363636366,0.6394158133288569,0.4188876928678411,Moderate Risk,0.4417448357249842
Maharashtra,6903,Economic,0.4326081520380094,0.04451112778194549,0.5189037807561512,0.4405000000000001,0.8422544605636152,0.292,2024-01-10 18:39:00,111676,177697,0.870909090909091,0.5848581500755414,0.5335063945891935,Moderate Risk,0.5563635374463363
Bihar,7372,Safety,0.06526631657914472,0.6544136034008501,0.03220644128825767,0.254,0.20326830081707514,0.174,2024-01-10 19:29:00,485595,379060,0.84,0.08829947960382756,0.30535059166987927,High Risk,0.3282077345270222
Rajasthan,9612,Economic,0.31307826956739193,0.028007001750437632,0.08001600320064017,0.31325000000000003,0.23961980990495246,0.952,2024-01-10 23:20:00,60271,348549,0.7909090909090908,0.10072183985227467,0.2665145735978268,High Risk,0.28937171645496956
Uttar Pradesh,3666,Digital Inclusion,0.32258064516129026,0.07526881720430112,0.5699139827965594,0.07550000000000012,0.9986659996664998,0.838,2024-01-11 03:22:00,598072,83168,0.9218181818181818,0.5742823568910527,0.5054328547911264,Moderate Risk,0.5184805691244837
Bihar,2343,Digital Inclusion,0.2620655163790946,0.7031757939484871,0.02060412082416485,0.4465000000000001,0.7767216941804235,0.164,2024-01-11 04:01:00,471451,45639,0.5781818181818182,0.0439818700688267,0.404461544797545,Moderate Risk,0.4273186876546877
Odisha,5454,Economic,0.20230057514378585,0.3615903975993998,0.010202040408081592,0.46250000000000013,0.833750208437552,0.386,2024-01-11 04:08:00,13371,93135,0.9909090909090909,0.16199429242907515,0.4318923721324265,Moderate Risk,0.4547495149895693
Telangana,1710,Economic,0.9222305576394096,0.1632908227056764,0.2130426085217043,0.23924999999999996,0.5662831415707853,0.426,2024-01-11 06:27:00,301869,140574,0.005454545454545462,0.21789491354708757,0.33249236991988695,High Risk,0.35534951277702964
Uttar Pradesh,7764,Education,0.5976494123530882,0.7476869217304325,0.8025605121024206,0.6412500000000003,0.233283308320827,0.3,2024-01-11 09:35:00,19068,147133,0.3218181818181818,0.8247439986570422,0.5955703335688559,Moderate Risk,0.6184274764259992
Karnataka,6980,Digital Inclusion,0.8097024256064014,0.5261315328832207,0.9535907181436287,0.28275000000000006,0.2619643154910788,0.422,2024-01-11 11:34:00,80995,224067,0.4672727272727273,0.8566392479435958,0.5940072810486647,Moderate Risk,0.6168644239058076
Telangana,3977,Health,0.43360840210052487,0.6029007251812952,0.3540708141628326,0.6172499999999999,0.05069201267300316,0.186,2024-01-11 14:47:00,312001,276766,0.3218181818181818,0.395333221420178,0.39652476533657366,High Risk,0.4193819081937165
Telangana,3073,Digital Inclusion,0.5628907226806701,0.004001000250062503,0.16363272654530914,0.3632500000000001,0.6816741704185426,0.081,2024-01-11 19:31:00,59962,324277,0.3563636363636363,0.2573443008225619,0.34130807958296894,High Risk,0.3641652224401116
Kerala,5556,Education,0.8632158039509878,0.4506126531632908,0.9317863572714544,0.47550000000000003,0.7331999332999831,0.193,2024-01-11 20:22:00,517881,243377,0.4672727272727273,0.9098539533322142,0.6902059183272369,Moderate Risk,0.7130630611843797
Maharashtra,4702,Health,0.048762190547636974,0.9699924981245309,0.9201840368073615,0.020000000000000018,0.18042354510588632,0.588,2024-01-11 23:40:00,270031,332290,0.38,0.7889877455094847,0.4726214308707001,Moderate Risk,0.4940510739957675
Bihar,1359,Safety,0.7656914228557139,0.9217304326081519,0.1408281656331266,0.516,0.09804902451225606,0.91,2024-01-12 00:18:00,374354,365978,0.3745454545454545,0.17441665267752227,0.427323021833175,Moderate Risk,0.4501801646903179
West Bengal,9672,Education,0.4821205301325333,0.4458614653663415,0.6879375875175036,0.6712500000000001,0.8587627146906786,0.381,2024-01-12 01:11:00,187844,304588,0.8018181818181819,0.6434446869229478,0.6558850237783124,Moderate Risk,0.6787421666354553
Tamil Nadu,3708,Safety,0.04526131532883215,0.5943985996499125,0.07581516303260649,0.8000000000000003,0.47223611805902954,0.908,2024-01-12 01:22:00,148781,16005,0.1981818181818182,0.1336243075373511,0.3313596173985071,High Risk,0.35421676025564997
Tamil Nadu,7414,Digital Inclusion,0.6399099774943733,0.5608902225556388,0.07161432286457292,0.3440000000000003,0.6509921627480407,0.706,2024-01-12 01:58:00,281703,146967,0.62,0.14067483632701028,0.4325830745699481,Moderate Risk,0.4554402174270908
Kerala,6498,Health,0.5288822205551387,0.07651912978244557,0.2096419283856772,0.2024999999999999,0.1632482908120727,0.35,2024-01-12 04:59:00,428054,324928,0.3109090909090909,0.25566560349169054,0.24962375199087358,High Risk,0.2724808948480164
West Bengal,5076,Health,0.20580145036259068,0.9407351837959488,0.6537307461492301,0.7057500000000001,0.5577788894447223,0.853,2024-01-12 07:25:00,232878,114151,0.08727272727272728,0.5873761960718483,0.5340635990138668,Moderate Risk,0.5569207418710097
West Bengal,5664,Health,0.32433108277069267,0.5868967241810452,0.9249849969994,0.42100000000000026,0.5389361347340337,0.654,2024-01-12 10:09:00,544720,261522,0.38181818181818183,0.9318448883666275,0.5871160012671401,Moderate Risk,0.6099731441242832
Telangana,9625,Health,0.2443110777694424,0.0282570642660665,0.9681936387277457,0.7897500000000002,0.08787727196931794,0.34,2024-01-12 12:05:00,495472,132438,0.5363636363636364,0.9585361759274803,0.5161841235748127,Moderate Risk,0.5390412664319558
Karnataka,4089,Health,0.14503625906476625,0.7014253563390846,0.9881976395279057,0.3982500000000002,0.46473236618309155,0.252,2024-01-12 14:43:00,102903,39694,0.007272727272727278,0.9536679536679536,0.5226546145793614,Moderate Risk,0.5455117574365044
Maharashtra,8728,Education,0.7619404851212805,0.7254313578394598,0.14862972594518908,0.5300000000000002,0.8702684675671167,0.522,2024-01-12 14:46:00,186197,218248,0.9981818181818182,0.2504616417659896,0.6121304994886935,Moderate Risk,0.6349876423458362
Uttar Pradesh,8834,Health,0.12978244561140295,0.0507626906726682,0.6663332666533308,0.08300000000000018,0.14023678505919623,0.51,2024-01-12 15:45:00,554764,279602,0.2654545454545455,0.5882155447372839,0.2748264683126325,High Risk,0.2976836111697755
Maharashtra,1284,Health,0.8914728682170541,0.5231307826956739,0.0666133226645329,0.44275,0.15591128897782214,0.027,2024-01-12 16:09:00,418669,363647,0.4127272727272727,0.1253986906160821,0.37400060369977683,High Risk,0.3968577465569195
West Bengal,1902,Economic,0.2630657664416103,0.7556889222305576,0.6245249049809962,0.3680000000000001,0.697181924295481,0.717,2024-01-12 18:31:00,181518,247015,0.7218181818181818,0.6605673996978345,0.5844067284949517,Moderate Risk,0.6072638713520947
Rajasthan,1778,Digital Inclusion,0.6736684171042762,0.36584146036509124,0.7015403080616123,0.37825,0.9394697348674336,0.476,2024-01-12 20:54:00,60308,361754,0.02181818181818182,0.6226288400201444,0.5290309917481056,Moderate Risk,0.5505353153384723
Kerala,7634,Health,0.6609152288072018,0.3905976494123531,0.9495899179835967,0.9982500000000005,0.01617475404368851,0.309,2024-01-12 23:13:00,139571,45309,0.6181818181818182,0.8124895081416821,0.6351712680814773,Moderate Risk,0.6580284109386202
West Bengal,4023,Education,0.8837209302325579,0.11777944486121533,0.08621724344868986,0.82125,0.1819242954810738,0.133,2024-01-13 00:36:00,244588,267735,0.15454545454545457,0.07184824576128934,0.331040802047183,High Risk,0.35389794490432563
Odisha,2076,Health,0.7144286071517878,0.21305326331582897,0.6689337867573515,0.15725000000000033,0.8714357178589295,0.029,2024-01-13 04:55:00,303369,228979,0.7272727272727273,0.5981198589894242,0.5643562801922928,Moderate Risk,0.5872134230494357
Kerala,5785,Health,0.9517379344836208,0.269317329332333,0.592118423684737,0.3094999999999999,0.4125396031349007,0.471,2024-01-13 06:27:00,231852,369279,0.14181818181818182,0.6462984723854289,0.4747614206913146,Moderate Risk,0.4973702871936545
Bihar,1805,Economic,0.956989247311828,0.4271067766941734,0.3646729345869173,0.37775000000000003,0.007503751875937992,0.412,2024-01-13 09:06:00,128835,115615,0.04363636363636364,0.3056907839516536,0.3547642654366963,High Risk,0.3766229443921494
Tamil Nadu,1823,Safety,0.31107776944236054,0.27331832958239555,0.6821364272854571,0.8285,0.49741537435384353,0.548,2024-01-13 11:21:00,355167,258354,0.7454545454545454,0.7352694309216049,0.5818816967200295,Moderate Risk,0.6047388395771726
Telangana,9494,Health,0.38009502375593884,0.3895973993498374,0.6053210642128428,0.4555,0.4930798732699684,0.499,2024-01-13 12:32:00,148917,242432,0.21272727272727274,0.5182138660399531,0.4363620713365447,Moderate Risk,0.45921921419368766
Uttar Pradesh,3884,Education,0.01800450112528118,0.34858714678669667,0.6399279855971194,0.10075000000000012,0.4658996164749041,0.62,2024-01-13 13:03:00,372367,66684,0.9018181818181819,0.6822225952660735,0.4510300038668938,Moderate Risk,0.47388714672403687
West Bengal,3423,Economic,0.5141285321330331,0.3133283320830208,0.1622324464892979,0.1552499999999999,0.8676004669001166,0.976,2024-01-13 13:06:00,114363,274710,0.7527272727272727,0.2831962397179789,0.43549475572153146,Moderate Risk,0.4583518985786742
Uttar Pradesh,8961,Safety,0.1355338834708677,0.9357339334833708,0.33406681336267274,0.8690000000000002,0.49708187427046846,0.842,2024-01-13 13:08:00,593515,67056,0.4436363636363636,0.3886184320966931,0.5148101857600624,Moderate Risk,0.5376673286172052
Rajasthan,4484,Safety,0.3948487121780444,0.6641660415103776,0.014402880576115273,0.6600000000000001,0.6024679006169752,0.595,2024-01-13 13:15:00,240825,204955,0.31999999999999995,0.12120194728890399,0.39672678316720233,High Risk,0.41958392602434513
West Bengal,9430,Health,0.2225556389097274,0.5003750937734432,0.851370274054811,0.17199999999999993,0.36601634150408535,0.069,2024-01-13 19:30:00,231740,162582,0.09454545454545454,0.8375020983716636,0.4349092715941693,Moderate Risk,0.45776641445131233
Rajasthan,2542,Health,0.935733933483371,0.3303325831457864,0.7991598319663935,0.786,0.12339503084875769,0.189,2024-01-14 01:31:00,333893,66292,0.3036363636363636,0.7196575457445024,0.5711307555464534,Moderate Risk,0.5939878984035964
Karnataka,5367,Education,0.26706676669167284,0.46161540385096267,0.33226645329065807,0.7995000000000001,0.42838085709521423,0.456,2024-01-14 01:35:00,404626,384449,0.9763636363636364,0.3973476582172235,0.5232201107870526,Moderate Risk,0.5460772536441955
Maharashtra,4773,Economic,0.698174543635909,0.19004751187796953,0.24504900980196043,0.3815000000000002,0.0015007503751875984,0.382,2024-01-14 02:13:00,513801,214674,0.23090909090909092,0.20916568742655706,0.27947808486095355,High Risk,0.3023352277180963
Uttar Pradesh,1566,Digital Inclusion,0.20480120030007498,0.6276569142285571,0.5543108621724344,0.58175,0.7360346840086708,0.748,2024-01-14 03:49:00,469739,8687,0.6236363636363637,0.6081920429746517,0.5623402953315361,Moderate Risk,0.585197438188679
Maharashtra,3820,Health,0.8014503625906477,0.13353338334583642,0.40048009601920387,0.6670000000000003,0.8212439553109886,0.766,2024-01-14 04:00:00,413907,60253,0.5781818181818182,0.3629343629343631,0.5378319969118369,Moderate Risk,0.5606891397689796
